dmu,country,year,efficiencies,CO2,material_footprint,foreign_investment,life_expectancy,income,mean_years_in_school,murder,income_share_20,target_input.CO2,target_input.material_footprint,target_input.foreign_investment,target_output.life_expectancy,target_output.income,target_output.mean_years_in_school,target_output.murder,continent
Mauritius_2011,Mauritius,2011,0.77347,3.13,19.2,446.24,74.6,17.5,8.5,99.99681,7.1,2.4209718176826067,12.055817061240544,345.1547808059805,74.60000000000001,17.5,9.642689509067115,99.99725529343236,Africa
Mauritius_2012,Mauritius,2012,0.78237,3.17,19.2,444.95,74.7,18,8.6,99.99765,7,2.480117883420821,12.436040226830462,348.11623098678047,74.70000000000002,18.000000000000004,10.051680803386478,99.99764999998723,Africa
Mauritius_2013,Mauritius,2013,0.77211,3.24,19.5,447.58,75.1,18.6,8.9,99.99677,7.04,2.5016365103642118,12.562362512170884,345.5810090459404,75.10000000000001,18.6,9.560058401825646,99.99723328602772,Africa
Mauritius_2014,Mauritius,2014,0.78179,3.35,20,446.44,75,19.2,9.1,99.99814,7.08,2.619007757404217,13.25407827330172,349.02382782553394,75.00000000000001,19.2,10.542304993584573,99.99813999997484,Africa
Mauritius_2015,Mauritius,2015,0.78039,3.35,20.1,448.15,75.2,19.9,9.1,99.99774,7.12,2.6142965517238994,13.267790618796896,349.73044765822846,75.2,19.9,10.140425922702546,99.9977399999833,Africa
Mauritius_2016,Mauritius,2016,0.79072,3.45,20.6,446.9,75.2,20.6,9.3,99.99855,7.16,2.7279743620092356,13.951530417892682,353.3715195309934,75.2,20.600000000000005,11.00631270068733,99.99854999995982,Africa
Mexico_1990,Mexico,1990,0.81239,3.78,8.19,448.99,70.8,14.9,5.56,99.9796,4.033333333333333,2.4416231589676083,6.653474742245146,364.7550213088414,72.08939498670601,14.899999999997139,10.697947253629241,99.99512001082807,Americas
Mexico_1991,Mexico,1991,0.80805,3.86,8.58,448.48,71.3,15.3,5.7,99.9798,3.9666666666666663,2.499394370577972,6.933088441342903,362.3952802066779,72.206650826832,15.300000000000004,10.6895426307628,99.99517733658747,Americas
Mexico_1992,Mexico,1992,0.80039,3.82,9.01,448.79,71.5,15.6,5.9,99.978,3.9,2.552339634614855,7.211533706355576,359.2080146585577,72.31364389566711,15.600000000000001,10.680809268858052,99.99523022889318,Americas
Mexico_1993,Mexico,1993,0.79919,3.82,9.04,449.123,71.8,15.6,6.1,99.9792,3.85,2.554183300079132,7.224711020995075,358.93627078329524,72.3172962349818,15.600000000000001,10.680343429155059,99.99523212646521,Americas
Mexico_1994,Mexico,1994,0.7968,3.9,9.45,447.92,72.2,16.1,6.2,99.9802,3.8,2.620177668667841,7.529774184605827,356.90332833512826,72.45154478824688,16.1,10.671409171034668,99.99529738213143,Americas
Mexico_1995,Mexico,1995,0.83105,3.62,7.6,447.35,72.3,14.8,6.4,99.981,3.5,2.3654684189297748,6.315965751675031,371.76937881731027,72.29999999999463,14.79999999999934,10.760880663083112,99.99478332410794,Americas
Moldova_1997,Moldova,1997,0.98596,1.7,0.08,445.92,68.1,5.48,8.8,99.987,6.5,0.9201109255720925,0.0788764312975335,439.6572280534353,69.0347566793881,5.6051765267142635,9.365768129768709,99.9894568773849,Europe
Moldova_1998,Moldova,1998,0.98837,1.52,0.05,445.55,68.8,5.12,8.8,99.9885,6,0.8778261378824492,0.04941874179383694,440.3704081248808,68.92305564676631,5.1199999993167635,9.031167857791091,99.98850000000012,Europe
Moldova_1999,Moldova,1999,0.99183,1.11,0.04,446.77,68.8,4.96,8.9,99.9889,6,1.0633794476445457,0.039673107435202186,443.1188552240777,69.16731074352023,5.471262579125926,9.28365537176011,99.98911634462823,Europe
Moldova_2000,Moldova,2000,1,0.851,0.05,440.1,68.9,5.07,9,99.9884,6.9,0.851,0.05,440.1,68.9,5.07,9,99.9884,Europe
Moldova_2001,Moldova,2001,1,0.905,0.04,443.01,69.2,5.4,9.3,99.9891,6.7,0.9049999999999995,0.03999999999999998,443.00999999999976,69.19999999999996,5.399999999999998,9.299999999999995,99.98909999999994,Europe
Moldova_2002,Moldova,2002,0.98257,0.971,0.34,444.94,69.1,5.83,9.6,99.99019,7,0.9540788848965327,0.33407499574133487,437.1862606033845,69.15535951482101,5.830000000000001,9.6,99.99037657226897,Europe
Moldova_2003,Moldova,2003,1,1.06,0.05,446.28,69.1,6.23,9.8,99.99131,7.6,1.0600000000000003,0.05000000000000002,446.2800000000001,69.10000000000001,6.230000000000002,9.800000000000002,99.99131000000003,Europe
Moldova_2004,Moldova,2004,1,1.11,0.07,444.19,69.4,6.71,10.1,99.99299,7.4,1.1100000000000712,0.07000000000000449,444.1900000000284,69.40000000000444,6.710000000000429,10.100000000000646,99.9929900000064,Europe
Moldova_2005,Moldova,2005,0.97856,1.19,0.48,443.62,68.9,7.23,10.4,99.9925,7,1.164490696993069,0.469710533240911,434.1103890756935,69.51097012759354,7.319119055606465,10.400000000000002,99.99255671335295,Europe
Moldova_2006,Moldova,2006,0.98841,1.21,0.24,442.41,69.4,7.6,10.6,99.99327,7.1,1.1959712727701206,0.23721744253309535,437.28070312944465,69.57314437358303,7.713307497574903,10.781214335006766,99.99355932716992,Europe
Moldova_2007,Moldova,2007,1,1.21,0.2,437.8,69.6,7.85,10.9,99.99389,7.4,1.2099999999999753,0.19999999999999593,437.7999999999911,69.59999999999857,7.849999999999839,10.899999999999778,99.99388999999795,Europe
Moldova_2008,Moldova,2008,1,1.26,0.46,438,69.9,8.47,10.9,99.99341,7.3,1.260000000000001,0.46000000000000035,438.0000000000003,69.90000000000005,8.470000000000006,10.900000000000007,99.99341000000007,Europe
Moldova_2009,Moldova,2009,0.99671,1.11,0.51,445.15,70.1,7.98,11,99.99431,7.6,1.106343823534712,0.5083201351376271,443.6837414834049,70.91902773239738,7.980000000003523,11.026540543782907,99.99430999999998,Europe
Moldova_2010,Moldova,2010,0.99261,1.18,0.69,445.74,70,8.55,11.1,99.99386,8.1,1.1712828713070456,0.6849026959337821,442.4471415732238,71.39989276535181,8.550000000000038,11.1,99.99432270077462,Europe
Moldova_2011,Moldova,2011,0.99564,1.21,0.92,445.57,71.7,9.05,11.1,99.99516,8.5,1.2047202814757967,0.9159856685601098,443.6257981960089,71.91428282726694,9.049999999999999,11.309365375165472,99.99515999999954,Europe
Moldova_2012,Moldova,2012,1,1.17,0.6,447.12,72,9,11.4,99.99502,9,1.1700000000000002,0.6000000000000001,447.1200000000001,72.00000000000001,9.000000000000002,11.400000000000002,99.99502000000003,Europe
Moldova_2013,Moldova,2013,1,1.2,3.17,447.45,72.7,9.82,11.6,99.99445,9.1,1.1999999999988509,3.1699999999969646,447.4499999995715,72.69999999993038,9.819999999990596,11.599999999988892,99.99444999990425,Europe
Moldova_2014,Moldova,2014,1,1.16,3.43,446.36,72.3,10.3,11.6,99.99581,9.7,1.1600000000002297,3.4300000000006796,446.3600000000884,72.30000000001432,10.30000000000204,11.600000000002296,99.99581000001982,Europe
Moldova_2015,Moldova,2015,0.99873,1.18,3.54,447.08,72.1,10.4,11.6,99.99598,9.7,1.178506938291414,3.5355208148742436,446.0715079347322,72.09999999999998,10.4,11.6,99.99597999999733,Europe
Moldova_2016,Moldova,2016,1,1.21,3.66,448.92,72.6,10.9,11.6,99.99576,10,1.2099999999999653,3.6599999999998953,448.91999999998717,72.59999999999792,10.899999999999688,11.599999999999667,99.99575999999713,Europe
Mongolia_2016,Mongolia,2016,0.65115,8.29,13.4,487.2,67.8,11,10.1,99.99602,8,3.0327176527214124,8.725395316005114,317.2397461514771,71.95342682186916,13.342555638209088,10.588434009500725,99.99602000803623,Asia
Netherlands_1990,Netherlands,1990,0.92164,10.9,16,446.65,77.2,36.5,10.34,99.999113,8.3,6.2469292458966255,14.746171293761542,411.6485880224119,77.2,36.499999999999986,11.019177417465702,99.99911300000326,Europe
Netherlands_1991,Netherlands,1991,0.89006,11.3,17.2,448.28,77.3,37.1,10.2,99.9989,8.166666666666668,6.297304759388198,15.309036948452706,398.9962257987391,77.30000003648004,37.100000018919175,11.268584666834213,99.99890004851517,Europe
Netherlands_1992,Netherlands,1992,0.83473,11.3,19.6,448.3,77.4,37.4,10.3,99.99876,8.033333333333333,6.189851059040883,16.360802091603745,374.2116111054059,77.40000000000002,37.39999999999999,11.201842631693747,99.99876000000562,Europe
Netherlands_1993,Netherlands,1993,0.84312,11.2,19.3,448.2,77.3,37.6,10.4,99.99878,7.9,6.170292243151699,16.272299425459263,377.88832137258237,77.3,37.599999999999994,11.163644963032619,99.99878000000618,Europe
Netherlands_1994,Netherlands,1994,0.83789,11.2,20.1,448.12,77.6,38.5,10.4,99.99897,8.1,6.499152534842208,16.841493265376542,375.4731324418176,77.6,38.5,11.275070938964612,99.99897000000598,Europe
Netherlands_1995,Netherlands,1995,0.83383,11.2,20.6,447.3,77.7,39.5,10.5,99.99881,8.3,6.21813175520633,17.17699235376764,372.9742077592361,77.7,39.50000000000001,11.04805852516144,99.99881000000497,Europe
Netherlands_1996,Netherlands,1996,0.85853,11.7,19.9,446.31,77.8,40.7,10.6,99.99872,8.5,6.105122044282338,17.08484558456767,383.1727353190149,77.80000000000001,40.7,10.981052164440742,99.99872000000394,Europe
Netherlands_1997,Netherlands,1997,0.88516,11.2,19.3,447.35,78,42.2,10.6,99.99876,8.7,6.219031031313958,17.083635086483824,395.9774174061418,78,42.2,11.030373121893247,99.99876000000373,Europe
Netherlands_1998,Netherlands,1998,0.86629,11.2,21.2,441.41,78.1,43.9,10.7,99.99894,8.9,6.271919207561564,18.365254545518873,382.3871230630889,78.1,43.9,10.74647407673585,99.9989400000046,Europe
Netherlands_1999,Netherlands,1999,0.85404,10.8,22.5,440.79,78.1,45.8,10.8,99.99875,9.1,6.279447087601951,19.215800418568612,376.4503407333715,79.00512936002369,45.8,10.8,99.99875000000155,Europe
Netherlands_2000,Netherlands,2000,0.86664,10.8,22.9,434.9,78.3,47.4,10.8,99.99887,8.959999999999999,6.473783752793427,19.846035945630497,376.9013551421268,79.3220972388645,47.400000000000006,10.8,99.99887000000135,Europe
Netherlands_2001,Netherlands,2001,0.82423,11.1,25.4,438,78.4,48.2,11,99.99882,8.82,6.873570217124566,20.935405074745844,361.0121032574178,80.02525587719295,48.1999999999988,11,99.99891962559889,Europe
Netherlands_2002,Netherlands,2002,0.77067,11,28.3,444.62,78.6,48,11.1,99.9988,8.68,7.156293164970076,21.810046956773714,342.65664586292303,80.37637655127489,47.99999999999998,11.1,99.99909918364386,Europe
Netherlands_2003,Netherlands,2003,0.78687,11.1,27.2,446.47,78.9,47.8,11.3,99.99881,8.540000000000001,7.330130117854589,21.40276608284021,351.31224165459037,80.42558900439838,47.79999999999661,11.3,99.99911994871208,Europe
Netherlands_2004,Netherlands,2004,0.80315,11.1,27.7,428.7,79.3,48.6,11.5,99.99888,8.4,7.7492598710826766,22.247158639647285,344.30891367544035,80.92134762947468,48.59999999999537,11.499999999993582,99.999370319296,Europe
Netherlands_2005,Netherlands,2005,0.82601,10.9,27.5,419.4,79.6,49.5,11.6,99.99896,8.7,7.809772606252311,22.715358440921978,346.4298665499155,81.07158854298292,49.500000000000014,11.600000000000001,99.99942383479863,Europe
Netherlands_2006,Netherlands,2006,0.8525,10.5,28.6,398.8,80,51.1,11.8,99.999207,8.7,7.286645383847237,24.381505734340784,339.97707995996865,81.30613996998672,51.099999999999994,11.800000000000002,99.99938612869119,Europe
Netherlands_2007,Netherlands,2007,0.89868,10.5,29.6,363.5,80.3,52.9,12,99.999129,8.8,6.569704141505609,26.601040116989214,326.6715568420386,81.57447054559648,52.899999999999444,11.999999999999599,99.99932931880406,Europe
Netherlands_2008,Netherlands,2008,0.84187,10.6,29.6,429.5,80.5,53.8,12,99.999111,8.7,6.917916611297747,24.919369383657724,361.5834172392226,81.4922659367478,53.8,12,99.9993544057573,Europe
Netherlands_2009,Netherlands,2009,0.81968,10.2,28.8,439,80.8,51.6,11.9,99.999097,9,7.518438920544148,23.606715335284786,359.8384733399188,81.27493363536715,51.6,11.900000000000002,99.99940255171673,Europe
Netherlands_2010,Netherlands,2010,0.84001,10.9,28.1,436.3,81,52,12,99.999142,9,7.54467630835356,23.604263416725463,366.4960899899234,81.29530896511648,51.99999999999999,11.999999999999998,99.99940309328946,Europe
Netherlands_2011,Netherlands,2011,0.87985,10.1,27.4,413.3,81.1,52.6,12,99.999199,9.1,7.324958248118814,24.108010985890196,363.643829944086,81.3827517671615,52.60000000000001,11.999999999999847,99.999389836779,Europe
Netherlands_2012,Netherlands,2012,0.88256,9.89,26.3,421.4,81.2,51.9,12,99.99917,9.1,7.668710952371108,23.21121963162269,371.9090476336685,81.2568559118677,51.89999999999999,12.000000000000153,99.99941183271501,Europe
Netherlands_2013,Netherlands,2013,0.90436,9.85,26.2,412.5,81.4,51.6,12.1,99.999229,8.9,7.790492675095085,23.69410401969307,373.0464850428522,81.39999999999561,51.599999999999795,12.099999999999383,99.99947614254498,Europe
Netherlands_2014,Netherlands,2014,0.89103,9.41,26.5,436.8,81.6,52.2,12.1,99.999291,8.8,7.812140082754619,23.61235136641368,389.2028330886362,81.5999999999958,52.19999999999982,12.099999999999415,99.99949204107945,Europe
Netherlands_2015,Netherlands,2015,0.92138,9.83,26.8,407.9,81.7,53,12.1,99.999397,8.9,7.429471339091596,24.692878849949746,375.829301600516,81.69999999999568,52.9999999999998,12.099999999999394,99.99948673052015,Europe
Netherlands_2016,Netherlands,2016,0.90512,9.81,27.2,420.2,81.7,53.8,12.1,99.999433,8.8,7.330195789474217,24.619149160326227,380.3296498958951,81.69999999999534,53.799999999999784,12.09999999999935,99.99948274289216,Europe
North Macedonia_2009,North Macedonia,2009,0.7777,4.2,12,447.24,73,13.1,8.9,99.99878,4.1,3.2663287023559255,9.332367721016935,347.8173448959054,73,13.100000000000001,8.9,99.9987799999814,Europe
North Macedonia_2010,North Macedonia,2010,0.77409,4.15,11.6,446.8,73.4,13.5,9.1,99.99813,3.7,3.2124887021962376,8.979486492885869,345.8650487087418,73.40000000000002,13.5,9.507708323264783,99.9981299999948,Europe
North Macedonia_2011,North Macedonia,2011,0.75675,4.49,13.3,445.16,73.7,13.8,9.3,99.99873,4.4,3.397793750621841,10.064734272443314,336.8734667893787,73.7,13.800000000000002,9.3,99.9987299999986,Europe
North Macedonia_2012,North Macedonia,2012,0.75865,4.25,12.9,446.53,73.7,13.7,9.3,99.9985,4.9,3.2242435339924134,9.786527420773572,338.7579932771556,73.70000042352898,13.700000050576158,9.300000033387686,99.9985006182819,Europe
North Macedonia_2013,North Macedonia,2013,0.79191,3.79,13.1,446.28,74,14.1,9.4,99.999274,5.6,3.0013407653072948,10.374027447368224,353.4138144436252,74.00000000000001,14.1,9.400000000000002,99.99927399998973,Europe
Norway_1990,Norway,1990,0.83855,8.32,21.3,449.164,76.9,42.1,10.47,99.99884,10.04,5.856555702030283,17.86107690577777,376.6456688876417,77.35947216267445,42.100000000000016,10.469999999999999,99.99884000000597,Europe
Norway_1991,Norway,1991,0.80897,7.93,23.9,450.29,77.2,43.2,11.6,99.99855,10,6.415156954269458,19.33445790757335,364.27251260229775,79.57687976446232,43.19999999999525,11.599999999993395,99.99863460122961,Europe
Norway_1992,Norway,1992,0.79931,8.1,25.4,450.511,77.3,44.5,11.6,99.9989,9.925,6.474390421104186,20.3024094686477,360.09680283976155,79.7879949565936,44.5,11.6,99.99889999998835,Europe
Norway_1993,Norway,1993,0.8106,8.4,25.4,449.178,77.5,45.5,11.7,99.999026,9.85,6.8090778814877755,20.589354546403513,364.1057124584424,80.03845319286175,45.49999999999999,11.700000000000003,99.99902599999153,Europe
Norway_1994,Norway,1994,0.81322,8.78,26.3,447.85,77.8,47.5,11.7,99.999246,9.775,7.1400914054523525,21.38774532612721,364.20158723597217,80.44491792112154,47.49999999999999,11.700000000000001,99.99924599999228,Europe
Norway_1995,Norway,1995,0.81167,8.87,27.4,448.43,78,49.3,11.8,99.999001,9.7,7.199547408220086,22.239864598112163,363.97892269058985,80.7834110613236,49.29999999999388,11.79999999999151,99.99917953476091,Europe
Norway_1996,Norway,1996,0.80319,9.53,29.1,447.66,78.3,51.5,11.8,99.999038,9.7,7.520437601299079,23.37275804498197,359.5549438630951,81.26055610062693,51.5,11.800000000000002,99.99940569776814,Europe
Norway_1997,Norway,1997,0.8203,9.49,29.9,447.2,78.5,53.9,11.9,99.999215,9.7,6.881596580798318,24.526828250665567,366.83603992297833,81.35685718564645,53.89999999999999,11.900000000000002,99.99932753084857,Europe
Norway_1998,Norway,1998,0.78791,9.5,33.3,446.34,78.5,55,11.9,99.999136,9.7,6.136733758831873,26.237485579197696,351.67685625880983,81.31806929733196,55,11.900000000000002,99.99921899597501,Europe
Norway_1999,Norway,1999,0.81859,9.61,31.7,446.41,78.7,55.7,12,99.999283,9.7,6.309593876316742,25.949271071536508,365.42631227268726,81.44024584359937,55.7,12,99.9992829999561,Europe
Norway_2000,Norway,2000,0.84509,9.46,31,445.13,78.9,57.1,12,99.99887,9.7,6.0335771169135946,26.197776362091545,376.174715872816,81.40146048155441,57.0999999999988,11.999999999999375,99.99925688380617,Europe
Norway_2001,Norway,2001,0.86416,9.71,30.3,448.17,79.1,58,12.1,99.999217,9.633333333333333,6.0071264927240176,26.18393987771772,387.2889879536879,81.4722404265924,58.00000000000001,12.1,99.99926025757262,Europe
Norway_2002,Norway,2002,0.86046,9.46,31.1,448.46,79.3,58.5,12.1,99.99911,9.566666666666666,6.0262576534687415,26.760204320562366,385.8804253890007,81.6514772424176,58.5,12.16793887713483,99.99935636452902,Europe
Norway_2003,Norway,2003,0.86369,9.71,31.1,448.17,79.7,58.7,12.2,99.999062,9.5,6.017946958400514,26.860746480585806,387.0797668875928,81.69254812940021,58.7,12.205206842171998,99.99936386816574,Europe
Norway_2004,Norway,2004,0.87783,9.72,32.3,448.14,80.1,60.7,12.7,99.999227,8.8,5.889721001468361,28.35397151336778,393.39160352940763,82.2246182168075,60.7,12.70000000000229,99.99943091984218,Europe
Norway_2005,Norway,2005,0.88319,9.5,33.4,446.74,80.4,61.9,12.4,99.999368,9,5.928695684379832,29.49844060987086,394.5548909596909,82.51182004098496,61.9,12.895847884942246,99.99951686484779,Europe
Norway_2006,Norway,2006,0.89467,9.53,33.7,446.56,80.5,62.8,12.5,99.999065,9.2,6.074822420075477,30.150328332369305,399.5231638012702,82.52475519372649,62.8,12.924223056243648,99.99950592513173,Europe
Norway_2007,Norway,2007,0.88312,9.81,37,443.81,80.7,64.1,12.6,99.999331,9.4,6.663203024478741,32.67533428870566,391.9362192073114,82.43284139019312,64.1,12.831234138943623,99.99945032015324,Europe
Norway_2008,Norway,2008,0.87651,9.52,36.7,445.55,80.9,63.6,12.7,99.999412,9.1,6.547423413866595,32.16798221654392,390.5298222501707,82.4357966966987,63.599999999999994,12.827755292588897,99.9994600476064,Europe
Norway_2009,Norway,2009,0.88211,9.1,33.1,447.76,81.1,61.7,12.7,99.999396,9.4,5.865990658328008,29.197907367573894,394.9744713868316,82.51184880755582,61.699999999999825,12.896535027683779,99.99952120627357,Europe
Norway_2010,Norway,2010,0.86754,9.47,34.3,444.95,81.3,61.4,12.7,99.999258,9.5,5.9953237812867135,29.756569538431556,386.0112424526025,82.46130741977237,61.3999999999998,12.827599458702462,99.99950734968154,Europe
Norway_2011,Norway,2011,0.85293,9.2,35.1,447.93,81.3,61.2,12.8,99.9974,9.5,6.010773837189836,29.937970230122318,382.0545585520739,82.44838442197941,61.199999999999655,12.799999999999756,99.99950322645991,Europe
Norway_2012,Norway,2012,0.85676,8.99,36.3,444.52,81.6,62,12.6,99.999434,9.4,6.3093911033422,31.100339353573844,380.8463594889715,82.40642586454925,61.999999999999794,12.769588037493342,99.999477201678,Europe
Norway_2013,Norway,2013,0.84101,8.86,37.1,450.262,81.8,61.9,12.7,99.999073,9.3,6.33452686301668,31.201526849880366,378.67552243880885,82.39286151440092,61.899999999999785,12.751744791372632,99.99947405276673,Europe
Norway_2014,Norway,2014,0.8487,8.74,37.2,449.349,82.2,62.4,12.5,99.999413,9.1,6.417592700927608,31.57159430942712,381.361944391013,82.39949537305596,62.39999999999978,12.766839689171164,99.99946777636521,Europe
Norway_2015,Norway,2015,0.9175,8.72,37.6,448.11,82.4,63,12.5,99.999611,9,6.75703077208085,34.49785455475753,411.1391916099041,82.4,62.99999999999999,12.910323193217105,99.9996109999581,Europe
Poland_2004,Poland,2004,0.738,8.43,17.9,444.56,75,18.3,11.6,99.99873,5.7,3.4615952472516436,13.210172308423042,328.08459225880154,75.00000000000003,18.3,11.600000000000001,99.9987299999703,Europe
Poland_2005,Poland,2005,0.73022,8.41,18.6,446.39,75.2,18.9,11.6,99.99879,6.4,3.5960844547403212,13.58207194136849,325.96242471867674,75.20000008200736,18.900000010376203,11.60000001378179,99.99879011386979,Europe
Poland_2006,Poland,2006,0.74103,8.76,18.7,443.77,75.3,20.1,11.7,99.99878,6.8,3.839031949249852,13.857285461799426,328.84746360335464,75.30000000000001,20.100000000000005,11.7,99.99877999997118,Europe
Poland_2007,Poland,2007,0.7119,8.76,21.4,444.17,75.4,21.5,11.8,99.99887,7.2,4.316272386431057,15.23458312380741,316.2030278750662,75.6372753292,21.50000000856113,11.800000016176105,99.99887015260563,Europe
Poland_2008,Poland,2008,0.71572,8.58,21.8,447.27,75.6,22.4,11.9,99.99897,7.3,4.5093987770682915,15.602647012173234,320.11907931810646,75.81816778790976,22.400000000000002,11.900000000000002,99.99897000000323,Europe
Poland_2009,Poland,2009,0.76059,8.23,20.2,446.81,75.9,23.1,12.1,99.999131,7.3,4.555440340883207,15.363948835241336,339.8398999541674,75.9,23.1,12.099999999999998,99.99913099998284,Europe
